geoid,by,type,pollutant,adjr,sigma,df.residual,formula
d01069,15,3,98,0.9811756571578717,2535.2729772651023,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01069,15,4,98,NA,0,10,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01069,15,5,98,0.9894707585727613,3457.652721049134,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01071,15,2,98,NA,0,10,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01071,15,3,98,0.981162266171923,2991.3794627596335,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01071,15,4,98,NA,0,10,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01071,15,5,98,0.9910721628073635,840.1108228767504,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01073,15,2,98,0.8281233667483832,4722.619690220215,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01073,15,3,98,0.9796010389931036,1729.2142421056335,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01073,15,4,98,0.991248804653094,12073.795505662929,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01073,15,5,98,0.9907287617691405,14476.769599773526,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01075,15,2,98,NA,0,10,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01075,15,3,98,0.9806238934993835,940.5072085998075,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01075,15,4,98,NA,0,10,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01075,15,5,98,NA,0,10,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01077,15,2,98,NA,0,10,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01077,15,3,98,0.9809436120664345,2396.6484571080337,5,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
d01077,15,4,98,NA,0,10,year + vmt + sourcehours + vehicles + starts + year * vmt + year * sourcehours + vmt * sourcehours
